id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
49995670,"Bright Capitol Hill 2BR w/ Gym, Rooftop, W/D, nr. Broadway, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.620628,-122.319855,Entire home/apt,233,30,0,,,128,233
50000857,La Stella - An Oasis in the City for large groups,386924759,Bob,Rainier Valley,Mount Baker,47.57367,-122.29193,Entire home/apt,714,4,4,2021-07-06,4,1,336
50005203,Master bedroom with private bath,8660724,Deb,Beacon Hill,North Beacon Hill,47.57652,-122.30069,Private room,50,30,0,,,3,121
50008836,Private Penthouse w/ views in the heart of Seattle,340706410,Enzo,Downtown,First Hill,47.612137,-122.329803,Entire home/apt,313,3,8,2021-07-10,5.71,7,274
50010085,Relax in an apt of your own | 1 BR in Seattle,359069961,Kia,Capitol Hill,Broadway,47.61589,-122.31472,Entire home/apt,145,30,0,,,59,354
50010405,Lux guest suite in a walkers paradise,10289892,Nick,Other neighborhoods,Fremont,47.65856,-122.34399,Entire home/apt,167,4,7,2021-07-11,4.67,2,251
50017887,"Serene Oasis Walk to UW, Trail, U Village",3074414,Melissa,University District,University District,47.66492,-122.30358,Entire home/apt,92,30,0,,,104,151
50021253,"Ideal Capitol Hill 2BR w/ W/D, Rooftop, Lounge, near park, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619324,-122.320587,Entire home/apt,272,30,0,,,128,350
50021353,"Luxe Capitol Hill 2BR w/ W/D, Rooftop, Lounge, near park, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619324,-122.320587,Entire home/apt,222,30,0,,,128,1
50024210,Lakeridge Gardens,8292018,Peter,Rainier Valley,Rainier Beach,47.51101,-122.24149,Entire home/apt,97,2,9,2021-07-12,9,1,11
50028819,Rest easy and live life | Studio in Seattle,359069961,Kia,Downtown,Yesler Terrace,47.60584,-122.32154,Entire home/apt,137,30,0,,,59,365
50029221,Hillside in Seattle - updated and well appointed.,340706410,Enzo,Beacon Hill,North Beacon Hill,47.58643,-122.31497,Entire home/apt,295,1,9,2021-07-11,6.00,7,291
50030492,Live + Work + Stay + Easy | 1BR in Seattle,359069961,Kia,Downtown,Belltown,47.61436,-122.34027,Entire home/apt,201,90,0,,,59,365
50033874,Newly-built guesthouse with local flair,11268592,Mike,Other neighborhoods,Greenwood,47.69802,-122.34907,Entire home/apt,125,1,2,2021-07-11,2,1,24
50034645,Lovely 2 Bedroom + Office In Residential Area,55574884,Paul,Other neighborhoods,Phinney Ridge,47.67521,-122.34881,Entire home/apt,128,2,7,2021-07-09,5.83,1,48
50034681,Modern Condo in Historic Downtown Building!,41101068,Elizabeth & Jordan,Downtown,Belltown,47.61431,-122.34204,Entire home/apt,221,3,5,2021-07-05,3.33,1,311
50038410,"Deluxe Capitol Hill 1BR w/ W/D, Rooftop, Lounge, near park, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619324,-122.320587,Entire home/apt,125,30,0,,,128,325
50038548,"Airy Capitol Hill 1BR w/ W/D, Rooftop, Lounge, near park, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619324,-122.320587,Entire home/apt,136,30,0,,,128,225
50038600,"Roomy Capitol Hill 2BR w/ W/D, Rooftop, Lounge, near park, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619324,-122.320587,Entire home/apt,377,30,0,,,128,358
50038618,"Sunny Capitol Hill 1BR w/ W/D, Rooftop, Lounge, near park, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619324,-122.320587,Entire home/apt,128,30,0,,,128,318
50039294,"Modern Capitol Hill 2BR w/ W/D, Rooftop, Lounge, near park, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619324,-122.320587,Entire home/apt,214,30,0,,,128,339
50045118,Landing | Modern Apartment with Amazing Amenities (ID454212),263502162,Landing,Capitol Hill,Broadway,47.61584,-122.32355,Entire home/apt,170,30,0,,,24,333
50047040,Plumb Suite,9599228,Suzanna,Rainier Valley,Mount Baker,47.57701,-122.2882,Entire home/apt,120,2,2,2021-07-05,2,1,330
50048243,Ballard Townhome with A/C,22783179,Mary Anne,Ballard,Loyal Heights,47.68359624916737,-122.38628762315902,Entire home/apt,232,2,0,,,1,87
50048349,Private Room in Charming BnB. Parking available,402210661,Foxglove,Capitol Hill,Broadway,47.61859,-122.31826,Private room,99,2,12,2021-07-08,8.00,8,81
50049614,Tranquil Room in Historic Inn. Parking available.,402210661,Foxglove,Capitol Hill,Broadway,47.61864,-122.3179,Private room,99,2,13,2021-07-09,8.67,8,74
50050785,Renovated Room in Victorian BnB. Parking available,402210661,Foxglove,Capitol Hill,Broadway,47.61834,-122.31782,Private room,99,2,9,2021-07-13,7.30,8,78
50051293,Seattle UPLACE University District top flr Studio,67090351,Chilli,Other neighborhoods,Ravenna,47.66314,-122.29568,Entire home/apt,104,30,0,,,22,162
50053554,Cozy 1BR 1Bath | Fast Wifi! Great Location!,383863361,Brady,Downtown,First Hill,47.60781,-122.32873,Entire home/apt,312,30,0,,,7,288
50053628,Condo in Historic Building - Long Term Stays Welcome!,383863361,Brady,Downtown,First Hill,47.61006,-122.32566,Entire home/apt,247,30,0,,,7,280
50053704,"Quirky Downtown Condo with great wifi, modern amenities in landmark building!",383863361,Brady,Downtown,First Hill,47.60887,-122.3259,Entire home/apt,294,30,1,2021-05-31,0.67,7,310
50065301,Brand New! Heart of Capitol Hill; Clean & Quiet Townhome,398317720,Betterstay,Capitol Hill,Broadway,47.62286,-122.31842,Entire home/apt,262,1,7,2021-07-04,4.88,1,109
50071285,Rest easy and live life | 2BR in Seattle,359069961,Kia,Downtown,Yesler Terrace,47.60564,-122.32149,Entire home/apt,234,30,0,,,59,333
50075127,Ballard Farmhouse - 3 Bedroom Residence,30509873,Angela,Ballard,Sunset Hill,47.68015,-122.39567,Entire home/apt,386,5,1,2021-07-07,1,1,327
50077090,Seattle University Place TopFloor Studio w/kitchen,67090351,Chilli,Other neighborhoods,Ravenna,47.66378,-122.294,Entire home/apt,110,30,0,,,22,119
50084130,Adorable 1 bd room apt walking to downtown seattle,92970430,Lyndon,Cascade,Westlake,47.6372,-122.34422,Entire home/apt,129,30,0,,,1,306
50086874,Perfect studio to stay for the summer in Seattle,309771614,Nespace,University District,University District,47.66317,-122.30489,Entire home/apt,55,30,1,2021-07-01,1,37,39
50086942,Beautiful Bay View Apt near Pike Place,403546810,Sean,Downtown,Pike-Market,47.60734,-122.3416,Entire home/apt,184,1,0,,,5,93
50089297,Seattle Vacation Home: Charming and Eclectic 2 Bedroom Craftsman in the heart of Columbia City ,54812088,Lynne,Rainier Valley,Columbia City,47.55644378308936,-122.28658882484709,Entire home/apt,100,30,0,,,36,256
50089298,Seattle Vacation Home: Bright 3 bedroom home with updated kitchen in Columbia City,54812088,Lynne,Rainier Valley,Columbia City,47.55344,-122.27926,Entire home/apt,299,30,0,,,36,259
50090679,Wonderful Studio You CANNOT Miss,309771614,Nespace,University District,University District,47.66386,-122.30871,Entire home/apt,55,30,0,,,37,46
50098962,"Peaceful, private, and comfortable 1BR/1BA",351880691,Michelle,Other neighborhoods,Wallingford,47.66522,-122.32749,Entire home/apt,65,30,0,,,1,256
50105745,Private big window room in North Seattle home,7435040,Chengying,Northgate,Haller Lake,47.72398,-122.33591,Private room,50,2,5,2021-07-12,4.55,10,333
50105902,Private West facing room North Seattle,7435040,Chengying,Northgate,Haller Lake,47.72254,-122.33516,Private room,50,2,4,2021-07-05,3.00,10,339
50108680,"Walkable Phinney Ridge | Deck, Fully Fenced Yard",140236800,TurnKey Vacation Rentals,Other neighborhoods,Phinney Ridge,47.67715,-122.36198,Entire home/apt,214,3,0,,,49,297
50115691,Victorian Upper Duplex on Top of Queen Anne Hill,79298121,Constance,Queen Anne,West Queen Anne,47.63757,-122.36644,Entire home/apt,186,3,0,,,1,0
50120075,Landing | Modern Apartment with Amazing Amenities (ID429825),263502162,Landing,Other neighborhoods,Wallingford,47.65393,-122.34242,Entire home/apt,192,30,0,,,24,326
50120101,Landing | Modern Apartment with Amazing Amenities (ID454263),263502162,Landing,Downtown,First Hill,47.61086,-122.32507,Entire home/apt,146,30,0,,,24,326
50120287,City Retreat,9412057,Keri,Central Area,Mann,47.61774,-122.29764,Entire home/apt,242,2,0,,,2,109
50121658,Yigibu Entire Apartment,349247521,Onat,Rainier Valley,Mount Baker,47.587296,-122.297806,Entire home/apt,164,30,0,,,1,131
50128579,Entire house (kid friendly)-3B/2.5-Private rooftop,36663869,Brianne,Central Area,Mann,47.60206,-122.30221,Entire home/apt,345,2,0,,,1,160
50135151,Well-kept apartment home | 2BR in Seattle,359069961,Kia,Cascade,South Lake Union,47.62199,-122.33505,Entire home/apt,232,30,0,,,59,365
50135927,Sunset Flat/Comfortable lodging w/fabulous views!,27411460,Sara,West Seattle,Fairmount Park,47.55694,-122.37893,Entire home/apt,175,2,2,2021-06-29,2,1,11
50139128,Landing | Modern Apartment with Amazing Amenities (ID392475),263502162,Landing,Downtown,Belltown,47.6153,-122.35339,Entire home/apt,126,30,0,,,24,334
50140330,Modern Clean Open One-bedroom Apt U-district,402330479,Taliya,University District,University District,47.66524,-122.31814,Entire home/apt,82,30,0,,,4,325
50146918,"Sleek Capitol Hill 2BR w/ W/D, Rooftop, Lounge, near park, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619324,-122.320587,Entire home/apt,209,30,0,,,128,269
